"timestamp";"max";"min";"temperature"
143074800000;91.2;76.3;83.3
143161200000;84.9;71.0;77.4
143247600000;83.5;65.5;74.6
143334000000;83.7;71.0;76.9
143420400000;90.9;74.5;81.4
143506800000;80.3;64.0;72.5
143593200000;80.0;62.5;72.4
143679600000;82.8;66.1;73.9
143766000000;78.5;64.7;71.6
143852400000;69.6;61.1;64.8
143938800000;74.3;60.3;66.5
144025200000;74.4;63.0;68.9
144111600000;80.1;67.3;71.7
144198000000;82.1;69.7;74.0
144284400000;83.7;70.8;75.8
144370800000;87.0;68.5;76.6
144457200000;86.7;71.0;79.9
144543600000;87.5;65.7;78.6
144630000000;87.7;72.0;78.3
144716400000;88.1;72.4;79.0
144802800000;87.4;72.9;78.9
144889200000;82.2;68.9;75.4
144975600000;82.0;67.1;74.2
145062000000;74.0;65.6;70.5
145148400000;83.2;62.9;73.8
145234800000;82.5;67.9;73.3
145321200000;78.2;63.1;70.5
145407600000;78.8;60.6;70.0
145494000000;84.7;62.7;73.3
145580400000;84.9;66.7;75.6
145666800000;90.1;72.6;80.6
145753200000;85.2;68.1;75.7
145839600000;86.6;66.6;76.2
145926000000;82.7;70.9;74.7
146012400000;83.6;67.4;74.8
146098800000;86.9;68.7;77.7
146185200000;88.1;70.9;78.0
146271600000;83.8;69.9;76.1
146358000000;78.0;69.7;73.5
146444400000;81.8;72.3;76.0
146530800000;88.0;72.1;78.2
146617200000;80.5;66.8;73.8
146703600000;74.8;69.2;72.7
146790000000;84.9;70.8;77.7
146876400000;85.4;73.5;78.1
146962800000;84.8;68.1;75.9
147049200000;85.0;67.5;74.8
147135600000;81.4;65.2;73.7
147222000000;84.0;72.7;77.3
147308400000;75.9;63.7;68.0
147394800000;78.7;61.4;68.5
147481200000;66.9;58.8;62.0
147567600000;70.7;55.0;62.9
147654000000;65.0;57.3;61.8
147740400000;66.4;56.9;61.2
147826800000;73.6;58.8;65.9
147913200000;78.4;62.4;70.2
147999600000;82.0;63.6;72.8
148086000000;79.5;66.4;73.2
148172400000;84.1;69.7;76.9
148258800000;87.7;70.1;79.6
148345200000;71.1;59.3;66.3
148431600000;70.8;53.1;62.7
148518000000;72.9;59.7;66.2
148604400000;75.9;59.7;67.8
148690800000;75.1;63.6;69.6
148777200000;76.9;62.7;70.3
148863600000;80.9;67.5;73.7
148950000000;79.2;58.6;72.4
149036400000;69.7;51.7;60.6
149122800000;58.2;47.4;53.1
149209200000;58.2;43.2;50.2
149295600000;64.2;48.8;57.6
149382000000;71.0;53.7;62.5
149468400000;77.5;55.1;65.8
149554800000;70.5;62.0;67.8
149641200000;77.1;63.6;71.4
149727600000;65.7;51.9;58.9
149814000000;61.5;48.0;54.8
149900400000;58.4;44.0;50.8
149986800000;49.8;39.0;44.0
150073200000;57.9;38.9;48.1
150159600000;72.0;46.2;59.2
150246000000;78.0;53.3;65.3
150332400000;73.7;53.2;61.7
150418800000;57.9;44.1;51.2
150505200000;61.9;45.0;53.6
150591600000;70.5;50.2;59.4
150678000000;65.5;50.7;58.0
150764400000;69.8;53.1;61.0
150850800000;64.5;55.5;59.1
150937200000;64.9;54.4;59.6
151023600000;73.5;56.0;64.1
151110000000;54.6;48.3;50.7
151196400000;63.9;47.1;55.5
151282800000;56.0;37.5;46.3
151369200000;47.8;32.6;39.9
151455600000;44.0;30.8;37.3
151542000000;46.9;30.8;38.9
151628400000;62.5;36.3;49.0
151714800000;62.4;47.3;54.5
151801200000;57.1;44.7;50.8
151887600000;60.0;43.8;52.5
151974000000;58.4;46.3;52.6
152060400000;65.4;46.1;54.4
152146800000;57.5;39.8;49.6
152233200000;66.9;51.7;57.4
152319600000;63.4;53.9;59.1
152406000000;70.0;58.5;62.8
152492400000;79.9;57.3;68.2
152578800000;71.0;57.3;66.0
152665200000;56.9;51.7;54.3
152751600000;73.9;56.1;64.0
152838000000;63.6;54.2;57.2
152924400000;59.6;51.6;56.3
153010800000;56.0;48.6;51.8
153097200000;59.1;44.6;50.9
153183600000;58.3;43.3;49.6
153270000000;59.7;39.8;48.3
153356400000;59.5;41.1;49.9
153442800000;60.2;49.3;54.7
153529200000;59.1;44.5;49.7
153615600000;61.2;43.2;52.6
153702000000;49.1;37.0;40.8
153788400000;49.4;34.6;41.3
153874800000;49.5;36.3;42.7
153961200000;55.0;38.9;46.1
154047600000;57.9;39.8;49.4
154134000000;55.1;49.5;52.4
154220400000;52.1;35.9;43.1
154306800000;39.8;30.4;34.2
154393200000;42.6;27.1;35.0
154479600000;58.4;36.2;46.8
154566000000;55.5;33.6;45.3
154652400000;34.1;26.2;30.2
154738800000;41.7;23.1;33.4
154825200000;42.2;32.2;38.1
154911600000;43.0;32.5;37.7
154998000000;37.5;26.7;32.3
155084400000;43.1;33.2;37.8
155170800000;48.4;39.8;44.6
155257200000;43.0;34.4;39.1
155343600000;39.3;30.2;34.1
155430000000;41.5;26.2;34.3
155516400000;43.4;30.6;37.7
155602800000;55.5;34.2;44.5
155689200000;56.6;51.7;55.2
155775600000;50.1;31.5;41.5
155862000000;35.4;29.9;32.9
155948400000;44.4;31.0;37.6
156034800000;49.4;39.4;44.7
156121200000;46.9;40.7;44.4
156207600000;44.0;37.5;41.5
156294000000;38.4;31.9;35.5
156380400000;45.9;38.2;42.1
156466800000;45.4;38.1;41.8
156553200000;39.3;32.1;35.6
156639600000;39.0;30.1;34.5
156726000000;43.0;34.1;38.8
156812400000;42.0;37.5;39.8
156898800000;43.6;36.6;39.5
156985200000;48.3;32.3;41.0
157071600000;48.0;38.8;44.4
157158000000;40.4;34.4;37.6
157244400000;36.0;29.0;32.4
157330800000;41.1;32.1;36.8
157417200000;44.4;35.3;39.1
157503600000;43.6;29.0;37.7
157590000000;49.9;37.0;43.8
157676400000;39.8;32.1;36.0
157762800000;43.5;33.2;38.5
157849200000;38.4;29.3;35.5
157935600000;38.1;25.8;32.0
158022000000;46.5;35.9;40.4
158108400000;42.6;32.1;37.1
158194800000;40.9;27.6;34.8
158281200000;45.9;36.4;40.4
158367600000;47.0;32.7;41.2
158454000000;50.1;38.4;44.9
158540400000;46.3;38.1;42.1
158626800000;62.4;46.8;56.1
158713200000;60.6;41.7;49.6
158799600000;40.5;31.8;35.8
158886000000;31.0;21.0;25.5
158972400000;28.1;17.0;22.7
159058800000;35.9;26.3;31.3
159145200000;30.6;23.3;26.3
159231600000;44.9;25.1;36.8
159318000000;50.1;37.1;42.0
159404400000;38.0;15.7;25.6
159490800000;31.6;13.2;23.0
159577200000;42.5;29.3;34.2
159663600000;41.1;31.6;35.8
159750000000;49.8;30.7;39.6
159836400000;52.2;38.4;43.6
159922800000;44.0;37.1;41.5
160009200000;39.1;33.9;35.9
160095600000;43.5;35.0;37.9
160182000000;56.5;35.7;43.1
160268400000;45.9;32.1;37.2
160354800000;32.6;28.9;30.9
160441200000;35.7;30.3;32.0
160527600000;36.7;21.5;30.7
160614000000;39.5;25.1;30.9
160700400000;27.6;20.0;24.7
160786800000;34.1;25.5;31.4
160873200000;43.9;32.5;37.8
160959600000;39.4;27.1;35.8
161046000000;35.1;21.2;29.2
161132400000;35.4;20.7;30.1
161218800000;26.6;15.7;21.5
161305200000;37.6;25.8;32.1
161391600000;30.1;18.6;23.7
161478000000;28.9;21.8;25.9
161564400000;37.4;19.8;28.5
161650800000;39.9;26.4;33.7
161737200000;43.4;35.5;39.5
161823600000;40.4;36.4;38.4
161910000000;45.9;34.4;39.3
161996400000;49.8;38.0;43.2
162082800000;45.6;36.1;39.5
162169200000;49.6;33.4;40.8
162255600000;56.2;36.7;45.8
162342000000;52.6;42.7;46.9
162428400000;47.4;42.3;43.7
162514800000;51.2;41.7;46.3
162601200000;49.6;40.1;44.2
162687600000;46.2;36.2;41.4
162774000000;42.5;30.1;37.0
162860400000;43.4;34.1;38.6
162946800000;36.9;29.0;32.9
163033200000;33.2;25.8;29.1
163119600000;37.8;22.6;29.5
163206000000;42.0;27.2;34.0
163292400000;55.3;33.2;43.9
163378800000;52.2;38.0;44.7
163465200000;48.9;21.9;38.4
163551600000;36.7;17.2;26.4
163638000000;41.9;27.1;33.8
163724400000;41.1;33.5;37.0
163810800000;45.4;38.2;41.6
163897200000;52.2;38.8;45.9
163983600000;38.0;31.3;33.8
164070000000;42.9;28.5;34.7
164156400000;47.9;31.1;39.2
164242800000;54.0;39.3;44.5
164329200000;46.1;34.1;40.8
164415600000;55.5;39.4;48.0
164502000000;52.6;43.1;46.9
164588400000;54.1;32.8;44.1
164674800000;52.4;41.3;47.3
164761200000;57.2;41.1;49.4
164847600000;47.0;42.5;44.5
164934000000;62.7;43.4;51.3
165020400000;48.8;25.1;37.5
165106800000;40.6;23.5;30.7
165193200000;50.3;23.7;35.7
165279600000;44.3;37.1;40.6
165366000000;49.4;37.9;43.7
165452400000;44.3;31.3;37.8
165538800000;65.1;38.6;51.1
165625200000;50.6;37.1;43.8
165711600000;54.0;33.6;45.3
165798000000;35.9;28.3;32.2
165884400000;40.4;27.0;33.0
165970800000;40.4;31.1;36.0
166057200000;46.2;29.2;36.3
166143600000;46.9;32.1;38.3
166230000000;51.4;33.2;40.8
166316400000;53.5;32.1;42.0
166402800000;55.2;34.1;44.1
166489200000;50.5;36.7;43.2
166575600000;46.9;33.7;40.2
166662000000;58.0;34.6;44.8
166748400000;47.8;42.2;45.2
166834800000;59.6;42.2;50.8
166921200000;68.5;47.0;56.6
167007600000;60.6;45.0;53.7
167094000000;74.4;51.2;61.3
167180400000;59.1;49.3;54.4
167266800000;53.7;41.1;47.0
167353200000;55.7;36.1;46.2
167439600000;61.1;42.1;51.4
167526000000;65.9;48.4;57.9
167612400000;65.4;51.3;59.7
167698800000;61.9;47.6;53.3
167785200000;56.5;43.2;50.1
167871600000;61.9;44.3;53.5
167958000000;52.6;45.7;49.2
168044400000;61.6;43.4;51.7
168130800000;53.9;47.6;50.3
168217200000;61.2;46.5;50.3
168303600000;71.4;45.6;58.3
168390000000;60.2;47.4;52.9
168476400000;58.9;46.1;52.4
168562800000;64.0;49.4;55.4
168649200000;71.0;48.3;58.4
168735600000;70.5;47.6;58.6
168822000000;70.9;52.1;59.0
168908400000;67.9;52.9;59.7
168994800000;70.8;51.2;62.0
169081200000;73.0;56.5;64.2
169167600000;74.8;58.7;64.5
169254000000;78.2;59.6;66.9
169340400000;75.4;59.6;66.4
169426800000;76.1;60.0;65.8
169513200000;73.9;60.2;65.7
169599600000;71.6;58.2;63.0
169686000000;78.4;58.9;68.5
169772400000;86.9;65.1;75.7
169858800000;85.6;68.3;76.5
169945200000;75.3;63.4;67.6
170031600000;80.5;59.6;69.5
170118000000;89.7;66.2;78.0
170204400000;64.3;56.2;59.3
170290800000;73.5;55.2;62.8
170377200000;83.9;66.3;74.9
170463600000;82.9;63.6;73.2
170550000000;80.5;62.9;71.9
170636400000;74.8;65.0;68.8
170722800000;80.9;66.5;73.9
170809200000;79.0;69.0;72.8
170895600000;79.4;63.3;71.2
170982000000;73.9;62.0;67.0
171068400000;75.4;57.8;67.2
171154800000;70.0;59.3;62.6
171241200000;69.2;60.7;62.9
171327600000;70.5;57.2;64.6
171414000000;66.9;58.3;61.8
171500400000;68.8;56.5;60.8
171586800000;75.2;54.0;64.6
171673200000;76.9;58.2;68.1
171759600000;65.1;59.7;62.6
171846000000;79.0;62.7;69.9
171932400000;76.2;61.4;67.5
172018800000;72.9;62.9;67.5
172105200000;71.7;63.4;67.4
172191600000;81.4;66.3;72.0
172278000000;83.0;68.9;76.2
172364400000;88.1;71.8;79.1
172450800000;83.2;69.3;75.6
172537200000;80.2;61.4;71.4
172623600000;81.1;64.1;72.8
172710000000;88.5;65.6;77.4
172796400000;91.9;73.7;80.3
172882800000;83.3;70.4;76.5
172969200000;73.9;67.4;70.7
173055600000;74.0;64.6;68.8
173142000000;76.3;67.8;70.5
173228400000;80.5;68.7;73.1
173314800000;79.9;65.8;71.9
173401200000;83.4;61.5;71.7
173487600000;88.1;63.3;76.6
173574000000;87.2;69.9;77.0
173660400000;84.4;68.1;76.5
173746800000;84.3;68.9;76.1
173833200000;78.7;67.7;71.6
173919600000;77.7;67.3;71.8
174006000000;79.5;67.4;73.7
174092400000;79.8;69.5;74.1
174178800000;81.9;68.5;74.0
174265200000;80.9;69.5;74.9
174351600000;73.5;67.6;71.0
174438000000;77.1;71.4;73.0
174524400000;79.1;71.0;73.9
174610800000;80.9;70.1;75.2
174697200000;82.1;73.1;76.8
174783600000;83.9;73.5;77.8
174870000000;87.4;73.1;80.0
174956400000;88.0;74.0;80.1
175042800000;85.8;72.5;78.5
175129200000;86.6;71.6;79.0
175215600000;84.4;71.5;78.4
175302000000;88.9;70.2;80.4
175388400000;85.4;72.6;80.0
175474800000;79.0;69.3;73.4
175561200000;77.7;62.5;70.2
175647600000;78.5;62.9;71.6
175734000000;84.7;68.1;76.0
175820400000;83.7;69.9;77.0
175906800000;85.9;66.8;77.6
175993200000;91.5;70.6;81.7
176079600000;92.4;76.3;85.1
176166000000;96.6;77.6;87.3
176252400000;94.3;79.8;87.0
176338800000;83.2;74.6;76.8
176425200000;89.3;72.3;80.4
176511600000;79.5;62.9;71.8
176598000000;65.4;60.6;63.0
176684400000;73.3;61.2;66.8
176770800000;84.4;63.6;74.5
176857200000;86.7;66.0;76.9
176943600000;81.9;72.6;77.1
177030000000;87.1;70.6;78.8
177116400000;88.0;70.6;78.1
177202800000;88.1;72.4;79.0
177289200000;83.4;68.9;75.4
177375600000;74.9;65.6;69.3
177462000000;71.4;66.3;68.9
177548400000;83.8;67.5;75.2
177634800000;79.0;63.1;71.5
177721200000;78.3;67.4;72.7
177807600000;80.0;62.9;72.4
177894000000;86.1;69.5;77.7
177980400000;77.3;60.2;69.3
178066800000;72.9;64.1;68.4
178153200000;81.4;70.6;74.2
178239600000;79.0;70.1;73.8
178326000000;83.4;69.6;76.1
178412400000;79.9;64.6;72.6
178498800000;84.9;65.0;72.1
178585200000;78.2;62.8;70.0
178671600000;68.1;58.3;63.0
178758000000;69.2;57.1;64.2
178844400000;74.4;62.4;67.9
178930800000;70.2;53.4;64.4
179017200000;76.9;55.5;66.8
179103600000;77.9;60.1;69.1
179190000000;75.9;66.3;70.6
179276400000;71.5;62.1;66.9
179362800000;79.0;65.8;71.0
179449200000;71.5;54.3;65.3
179535600000;70.9;50.2;61.1
179622000000;71.4;56.7;65.0
179708400000;78.2;56.8;69.7
179794800000;68.0;53.4;59.3
179881200000;64.1;47.6;55.2
179967600000;63.6;47.7;56.7
180054000000;67.9;53.8;61.0
180140400000;73.4;58.3;65.6
180226800000;66.3;60.9;63.6
180313200000;70.5;59.7;65.7
180399600000;76.9;66.8;71.1
180486000000;71.9;62.4;67.5
180572400000;71.7;55.3;63.9
180658800000;60.2;56.4;58.4
180745200000;61.6;56.9;58.8
180831600000;61.1;56.1;59.0
180918000000;71.9;61.6;66.2
181004400000;72.0;62.3;67.9
181090800000;69.0;55.5;62.1
181177200000;69.8;52.1;61.4
181263600000;73.1;56.5;63.6
181350000000;72.8;59.1;64.7
181436400000;64.6;47.4;59.3
181522800000;61.1;41.6;50.8
181609200000;71.1;46.1;58.9
181695600000;67.4;53.1;60.4
181782000000;74.9;61.6;67.0
181868400000;69.0;53.5;61.0
181954800000;73.1;48.9;60.9
182041200000;62.9;52.1;58.7
182127600000;60.7;53.4;56.8
182214000000;65.3;57.3;60.7
182300400000;61.1;50.2;56.7
182386800000;70.2;54.0;61.6
182473200000;83.4;57.9;69.2
182559600000;82.1;63.7;72.9
182646000000;71.7;56.6;67.1
182732400000;58.4;52.6;55.0
182818800000;70.4;53.6;61.0
182905200000;53.9;49.3;51.8
182991600000;54.6;50.7;53.1
183078000000;68.6;45.6;56.9
183164400000;76.9;56.0;65.9
183250800000;69.5;55.5;61.8
183337200000;69.3;59.3;63.2
183423600000;67.8;61.4;64.5
183510000000;64.1;53.5;57.4
183596400000;59.6;52.5;54.4
183682800000;65.1;48.2;56.7
183769200000;70.4;54.6;61.4
183855600000;57.8;34.2;45.4
183942000000;48.3;31.4;39.9
184028400000;56.5;38.3;48.5
184114800000;66.9;52.1;59.3
184201200000;72.9;55.6;65.3
184287600000;75.9;61.1;67.1
184374000000;72.5;58.1;64.3
184460400000;64.0;50.1;57.3
184546800000;69.5;53.3;61.7
184633200000;74.8;63.3;68.1
184719600000;73.9;59.1;64.8
184806000000;68.1;59.2;64.0
184892400000;61.1;48.3;54.8
184978800000;57.0;44.7;51.1
185065200000;52.6;43.4;49.2
185151600000;44.1;36.6;39.7
185238000000;49.4;34.9;41.6
185324400000;52.9;39.1;45.5
185410800000;58.4;38.7;48.5
185497200000;65.8;47.5;56.7
185583600000;57.9;51.2;53.9
185670000000;65.0;47.0;54.9
185756400000;61.5;48.0;55.5
185842800000;48.4;37.3;43.1
185929200000;46.1;34.3;40.2
186015600000;44.5;39.1;41.7
186102000000;43.1;38.0;40.7
186188400000;44.4;35.3;40.7
186274800000;58.9;41.7;50.5
186361200000;47.9;37.8;43.3
186447600000;47.4;37.0;42.7
186534000000;56.8;44.4;51.5
186620400000;60.9;34.6;47.7
186706800000;41.7;31.3;36.3
186793200000;40.4;30.6;36.1
186879600000;35.0;28.1;31.3
186966000000;50.1;31.3;40.9
187052400000;53.3;40.5;46.5
187138800000;45.1;28.1;34.5
187225200000;35.9;26.8;31.6
187311600000;52.6;34.2;40.5
187398000000;52.2;39.7;46.4
187484400000;44.1;35.3;39.6
187570800000;40.4;36.6;38.9
187657200000;43.6;38.9;41.3
187743600000;54.6;43.6;48.3
187830000000;61.6;42.6;50.9
187916400000;52.1;31.7;43.0
188002800000;43.1;29.6;36.5
188089200000;39.7;20.5;30.6
188175600000;25.6;17.3;21.0
188262000000;41.1;21.3;29.9
188348400000;27.6;22.1;25.0
188434800000;32.7;24.6;28.4
188521200000;33.7;23.6;29.8
188607600000;22.9;14.6;19.0
188694000000;32.6;16.2;23.7
188780400000;53.4;32.1;45.4
188866800000;43.8;33.9;38.4
188953200000;35.4;27.2;31.8
189039600000;36.4;25.7;31.1
189126000000;42.2;30.7;36.3
189212400000;44.9;36.6;40.1
189298800000;39.8;29.6;34.1
189385200000;32.6;19.7;26.7
189471600000;40.7;32.6;37.0
189558000000;36.2;25.1;29.5
189644400000;25.5;19.7;22.3
189730800000;30.4;17.5;24.2
189817200000;35.8;25.8;31.6
189903600000;35.9;16.1;29.6
189990000000;21.5;14.5;17.2
190076400000;24.9;13.2;19.1
190162800000;36.4;21.4;27.3
190249200000;35.5;24.7;29.3
190335600000;48.3;23.2;33.9
190422000000;52.6;32.6;42.1
190508400000;32.1;25.3;29.3
190594800000;44.0;26.0;34.4
190681200000;35.7;14.2;24.6
190767600000;17.7;6.2;12.2
190854000000;26.0;6.7;16.5
190940400000;29.8;21.9;26.4
191026800000;34.1;22.8;29.4
191113200000;30.0;7.1;20.6
191199600000;14.7;0.7;7.6
191286000000;23.1;14.5;18.7
191372400000;33.0;20.3;26.4
191458800000;53.5;32.5;42.5
191545200000;54.0;37.9;48.2
191631600000;38.9;28.0;33.8
191718000000;42.7;28.9;35.8
191804400000;35.1;26.8;29.4
191890800000;33.2;20.5;27.4
191977200000;48.0;33.2;41.0
192063600000;44.5;11.0;20.8
192150000000;28.6;14.1;21.1
192236400000;41.1;23.7;33.1
192322800000;32.1;22.5;26.5
192409200000;25.6;20.2;22.4
192495600000;26.5;16.8;21.2
192582000000;35.5;23.6;30.2
192668400000;35.7;24.3;30.5
192754800000;43.4;23.8;34.5
192841200000;50.7;36.4;43.2
192927600000;42.9;31.5;37.7
193014000000;56.0;37.5;45.7
193100400000;46.6;31.8;37.9
193186800000;52.2;29.4;39.2
193273200000;59.6;43.8;52.1
193359600000;65.4;40.1;49.1
193446000000;42.7;37.5;39.9
193532400000;57.3;40.4;50.2
193618800000;46.9;38.6;42.9
193705200000;52.1;34.6;44.1
193791600000;60.9;35.6;50.7
193878000000;34.6;25.3;29.3
193964400000;52.4;27.6;40.3
194050800000;67.6;40.8;54.1
194137200000;61.5;46.1;54.8
194223600000;64.9;49.2;55.8
194310000000;65.8;39.3;52.3
194396400000;66.3;35.4;49.5
194482800000;58.4;43.0;52.0
194569200000;42.6;33.7;39.2
194655600000;36.0;30.4;33.8
194742000000;46.1;34.1;40.4
194828400000;71.9;45.1;55.7
194914800000;63.1;39.0;47.2
195001200000;52.1;34.8;43.3
195087600000;41.1;31.5;36.3
195174000000;32.1;26.7;29.8
195260400000;35.1;27.1;32.0
195346800000;45.4;33.2;38.1
195433200000;39.4;27.1;33.2
195519600000;62.4;39.0;50.0
195606000000;47.0;31.7;39.2
195692400000;51.6;37.9;44.8
195778800000;40.4;33.2;37.1
195865200000;33.6;24.9;29.9
195951600000;39.0;20.2;30.0
196038000000;66.4;37.5;52.3
196124400000;71.2;49.7;59.8
196210800000;67.1;48.2;56.0
196297200000;47.1;31.4;37.7
196383600000;52.1;30.4;40.8
196470000000;59.0;38.7;48.6
196556400000;64.1;44.3;53.9
196642800000;67.8;46.2;55.6
196729200000;61.5;45.8;54.2
196815600000;57.0;44.9;51.0
196902000000;62.9;38.0;50.8
196988400000;56.0;43.2;48.3
197074800000;47.1;42.3;45.2
197161200000;56.0;45.4;51.8
197247600000;50.7;42.6;46.6
197334000000;52.9;41.0;47.0
197420400000;48.8;40.7;45.9
197506800000;58.1;37.0;48.1
197593200000;61.0;42.6;52.7
197679600000;58.8;43.6;51.4
197766000000;51.2;42.3;46.3
197852400000;51.6;37.1;44.3
197938800000;62.4;35.1;49.6
198025200000;61.6;30.8;48.9
198111600000;44.4;26.7;35.9
198198000000;62.4;37.0;50.1
198284400000;70.6;50.2;59.3
198370800000;74.9;50.7;64.2
198457200000;79.9;55.5;66.0
198543600000;88.6;59.1;75.1
198630000000;93.7;67.1;78.8
198716400000;86.0;68.2;77.6
198802800000;85.8;63.2;74.0
198889200000;73.9;56.0;64.5
198975600000;68.6;51.9;59.7
199062000000;74.0;55.1;65.0
199148400000;61.0;47.3;53.9
199234800000;52.1;44.5;49.2
199321200000;49.1;40.2;44.7
199407600000;50.1;39.5;44.9
199494000000;60.4;43.1;51.8
199580400000;62.0;46.7;55.2
199666800000;71.0;49.4;60.7
199753200000;59.1;52.6;55.8
199839600000;72.6;57.4;63.8
199926000000;65.4;50.2;58.0
200012400000;54.6;43.0;49.2
200098800000;71.2;45.0;58.2
200185200000;79.5;59.7;68.3
200271600000;74.4;57.6;65.4
200358000000;62.0;44.3;53.4
200444400000;65.8;45.1;56.4
200530800000;74.1;52.6;63.7
200617200000;67.8;56.9;62.5
200703600000;62.0;51.3;58.1
200790000000;63.9;46.7;57.1
200876400000;76.4;58.8;67.4
200962800000;82.9;66.8;73.7
201049200000;68.7;57.2;60.9
201135600000;69.2;58.9;63.5
201222000000;74.4;45.7;61.7
201308400000;52.3;40.2;46.5
201394800000;73.1;46.6;60.4
201481200000;77.7;59.6;65.9
201567600000;68.7;52.6;60.0
201654000000;70.4;47.0;58.5
201740400000;69.6;51.1;60.5
201826800000;63.5;53.8;57.9
201913200000;63.2;51.1;56.5
201999600000;73.5;50.9;62.9
202086000000;79.2;56.7;68.6
202172400000;71.7;59.6;66.0
202258800000;65.4;60.9;62.7
202345200000;74.6;60.7;67.1
202431600000;78.6;60.7;69.3
202518000000;66.3;51.7;58.0
202604400000;73.2;52.1;61.4
202690800000;72.4;54.1;62.7
202777200000;74.8;54.4;65.2
202863600000;62.1;57.5;60.0
202950000000;82.5;58.6;69.3
203036400000;84.5;65.6;74.2
203122800000;89.4;63.6;77.8
203209200000;90.4;72.1;81.3
203295600000;90.0;72.4;81.1
203382000000;79.6;61.1;73.1
203468400000;68.1;57.4;63.1
203554800000;75.8;62.6;68.9
203641200000;87.6;67.3;76.4
203727600000;86.6;73.6;79.9
203814000000;82.4;68.5;75.8
203900400000;82.1;70.3;75.0
203986800000;79.6;69.3;73.0
204073200000;81.7;67.3;73.6
204159600000;80.0;70.3;73.5
204246000000;83.6;69.5;74.9
204332400000;83.8;66.8;75.3
204418800000;90.0;71.7;80.6
204505200000;87.6;74.4;80.9
204591600000;87.2;74.6;80.7
204678000000;89.0;70.3;80.0
204764400000;91.5;70.1;81.1
204850800000;84.8;66.6;74.7
204937200000;80.0;68.9;73.5
205023600000;84.0;68.7;75.7
205110000000;82.5;65.6;74.8
205196400000;83.4;66.6;74.1
205282800000;80.7;65.0;71.4
205369200000;86.4;64.9;75.4
205455600000;88.6;69.2;79.0
205542000000;78.1;69.8;74.0
205628400000;82.5;67.7;75.3
205714800000;84.3;70.6;77.0
205801200000;84.8;68.1;76.8
205887600000;85.6;70.7;77.4
205974000000;82.5;64.5;76.1
206060400000;71.0;62.6;66.3
206146800000;80.0;64.9;71.9
206233200000;83.1;63.0;73.4
206319600000;74.9;68.3;70.8
206406000000;80.5;68.6;73.9
206492400000;80.9;61.8;72.8
206578800000;88.5;68.2;79.1
206665200000;88.5;71.5;80.3
206751600000;81.6;73.5;76.6
206838000000;81.9;68.5;74.4
206924400000;71.9;65.6;69.0
207010800000;88.1;71.9;79.1
207097200000;78.7;65.1;72.1
207183600000;81.1;61.2;71.1
207270000000;85.6;66.3;76.3
207356400000;89.4;71.4;79.7
207442800000;75.7;70.1;72.8
207529200000;84.9;71.3;77.2
207615600000;81.1;67.8;73.8
207702000000;80.7;67.3;73.6
207788400000;78.7;65.1;71.8
207874800000;78.7;62.5;70.9
207961200000;82.9;65.3;73.3
208047600000;84.3;66.2;75.4
208134000000;87.1;71.8;76.6
208220400000;77.6;68.9;72.3
208306800000;80.0;66.0;70.6
208393200000;73.5;67.6;70.7
208479600000;78.0;68.0;72.6
208566000000;85.2;63.8;74.0
208652400000;87.2;68.6;77.9
208738800000;88.8;73.0;80.6
208825200000;87.2;69.3;77.9
208911600000;82.1;70.1;75.1
208998000000;75.8;63.4;69.7
209084400000;82.8;61.6;71.9
209170800000;79.5;65.5;72.7
209257200000;74.4;61.6;68.4
209343600000;85.4;60.1;72.9
209430000000;91.0;67.5;79.1
209516400000;92.0;74.9;83.2
209602800000;88.6;73.6;81.0
209689200000;82.7;70.8;75.4
209775600000;87.1;67.3;77.3
209862000000;85.4;73.1;78.8
209948400000;79.1;72.2;75.2
210034800000;82.6;72.0;76.1
210121200000;87.2;68.1;78.0
210207600000;71.9;56.6;63.8
210294000000;72.9;51.4;62.9
210380400000;80.9;59.2;70.5
210466800000;71.9;58.9;65.5
210553200000;70.4;54.8;62.5
210639600000;73.5;56.6;65.8
210726000000;80.9;63.6;70.1
210812400000;72.4;55.5;63.9
210898800000;79.9;54.9;67.9
210985200000;86.6;65.7;75.2
211071600000;76.8;63.0;70.1
211158000000;73.6;61.7;68.2
211244400000;73.1;52.1;63.0
211330800000;80.0;56.0;67.1
211417200000;87.5;62.6;74.5
211503600000;87.6;64.0;75.3
211590000000;76.7;67.6;71.3
211676400000;73.1;68.5;70.5
211762800000;77.7;68.9;72.3
211849200000;77.6;66.8;71.6
